"longitude","latitude","environment.2020_land_distance","environment.2020_mean_depth","environment.2020_net_primary_production","environment.2020_sea.bottom_dissolved_oxygen","fishing.activity.2020_total_fishing","species.richness.2020","stocks.richness.2020","thermohalinity_2020","1","4","hotspot"
25.72,40.53,1.066376551,2.021860956,1.140201058,2.055119392,5.90526874,0.899385574,0.932400409,-0.799371309,0.431340074057029,NA,1
26.22,40.53,2.875893494,2.189761566,1.746393898,1.799257089,-0.001270177,0.553598903,0.696156462,-0.690729879,0.44200271151369,NA,1
26.72,40.53,4.082238132,9.204275779,0.740813632,2.421029564,-0.426067225,-1.327715014,-1.477287845,10.74375123,NA,NA,0
27.22,40.53,2.152086716,1.663672942,0.667056777,2.543509819,-0.285678864,-0.595116137,-0.532312059,1.752899894,NA,NA,0
27.72,40.53,0.704473162,-0.129553678,1.353490216,-3.407954606,0.594020274,-0.401710033,-0.437814481,2.653192915,NA,NA,0
28.22,40.53,-0.381237004,-0.164453415,1.090678407,-5.347087276,-0.00090604,-0.776800658,-0.626809638,3.622760343,NA,NA,0
28.72,40.53,0.704473162,-0.14542758,1.85962605,-6.906318634,1.266876064,-0.718192748,-0.768556006,4.165841494,NA,NA,0
0.22,40.03,1.888884255,2.382232974,0.603095119,2.417060434,2.129327489,0.93455032,0.932400409,-1.496379309,0.663737994271315,NA,1
0.72,40.03,-0.152277725,1.339926105,0.71201525,1.902978471,8.245588054,0.881803201,1.215893145,-0.636899544,0.351349377416552,NA,1
1.22,40.03,-0.381237004,-0.221477797,0.095649057,0.405495186,0.380400881,1.315501736,1.404888302,-0.061737201,NA,0.501384467299894,1
1.72,40.03,-0.48692559,-0.367980606,-0.015974392,-0.164470712,-0.344140626,0.096457204,0.412663727,0.222186,NA,NA,0
2.22,40.03,-0.447709044,-0.3730765,-0.048972185,-0.170534625,-0.376665267,-0.102809691,0.270917359,0.28281479,NA,NA,0
2.72,40.03,-0.447709044,-0.372277319,-0.055530542,-0.166922374,-0.4144005,0.119900368,0.507161305,0.353393516,NA,NA,0
3.22,40.03,-0.402525435,-0.355703772,-0.058193104,-0.148190648,-0.299150931,0.694257888,1.168644355,0.326946184,NA,NA,0
3.72,40.03,0.704473162,-0.324360246,-0.063667391,0.024407804,-0.17928194,1.456160721,1.168644355,0.224164585,NA,0.542667043111977,1
4.22,40.03,0.704473162,-0.357475396,-0.091776884,0.059551379,-0.428744041,0.975575857,0.979649198,0.288746372,NA,0.396368704002017,1
4.72,40.03,-0.402525435,-0.395558664,-0.090007689,-0.116848179,-0.434924985,-0.401710033,-0.437814481,0.415372989,NA,NA,0
5.22,40.03,-0.515169747,-0.39962436,-0.086687371,-0.076598091,-0.435445559,-0.724053539,-0.721307216,0.423440664,NA,NA,0
5.72,40.03,-0.572832914,-0.399956648,-0.063732963,-0.045626078,-0.435445559,-0.870573315,-0.957551163,0.401004597,NA,NA,0
6.22,40.03,-0.60657308,-0.400127943,-0.052388822,-0.037130999,-0.435445559,-0.911598852,-1.099297531,0.35382986,NA,NA,0
6.72,40.03,-0.572832914,-0.400716015,-0.036498539,-0.059405965,-0.435204746,-0.811965404,-0.721307216,0.293226483,NA,NA,0
7.22,40.03,-0.515169747,-0.400325857,-0.014827591,-0.066760965,-0.420255072,-0.677167211,-0.626809638,0.266583562,NA,NA,0
7.72,40.03,-0.402525435,-0.375328675,0.100817443,-0.214385259,-0.171649944,0.506712575,0.83790283,0.046710462,NA,NA,0
8.22,40.03,0.704473162,0.138016106,0.351535425,0.754511253,-0.272595181,2.018796659,1.49938588,-0.9772177,NA,0.671167072189714,1
9.72,40.03,1.483957386,-0.249059674,0.018215504,0.019887629,0.227057376,1.526490213,1.215893145,-0.736561317,NA,0.664901302720613,1
10.22,40.03,-0.290761157,-0.364536894,-0.087635433,-0.314176715,-0.204442934,0.47740862,0.88515162,0.058167263,NA,NA,0
10.72,40.03,-0.470005767,-0.391969466,-0.129937523,-0.331843789,-0.435445559,-0.378266869,-0.296068113,0.134870248,NA,NA,0
11.22,40.03,-0.54882986,-0.400170419,-0.139779754,-0.357601035,-0.435445559,-0.864712524,-0.910302373,0.179145889,NA,NA,0
11.72,40.03,-0.584061994,-0.400990086,-0.141565981,-0.286240884,-0.435445559,-0.448596361,-0.390565691,0.172127492,NA,NA,0
12.22,40.03,-0.563312625,-0.406660279,-0.144863708,-0.216845099,-0.432478712,-0.741635912,-0.863053584,0.162173831,NA,NA,0
12.72,40.03,-0.542082967,-0.408069408,-0.16281571,-0.311511567,-0.430926938,-0.800243822,-0.910302373,0.165455383,NA,NA,0
13.22,40.03,-0.484637984,-0.399522162,-0.216045254,-0.440277346,-0.420663793,-0.530647435,-0.721307216,0.172113052,NA,NA,0
13.72,40.03,-0.447709044,-0.371334737,-0.200755973,-0.349665603,-0.433550726,-0.055923363,0.081922202,0.075067258,NA,NA,0
14.22,40.03,-0.381237004,-0.334983163,-0.078060036,-0.412016199,-0.417035259,0.541877321,0.743405252,-0.014745094,NA,NA,0
14.72,40.03,0.635539194,-0.192845121,0.143787697,-0.058842405,1.799998883,2.059822196,1.54663467,-0.60767095,NA,0.455143474760878,1
15.22,40.03,4.082238132,0.296512883,-0.127913809,-0.040006316,-0.103572947,0.928689529,0.743405252,-1.252254315,NA,0.347337580942806,1
16.72,40.03,1.888884255,0.011426043,0.017562003,0.997164634,0.312855047,1.725757108,1.310390723,-1.351994482,0.300195951995684,0.519309889145963,1
17.22,40.03,0.780663351,-0.304517174,-0.124593294,0.355176944,-0.434181408,1.45029993,1.263141934,-1.01780583,NA,0.671256889416622,1
17.72,40.03,1.324878959,-0.037407802,-0.252793711,1.354127205,-0.162961016,1.497186258,1.310390723,-1.577059025,NA,0.537183196322088,1
18.72,40.03,-0.402525435,-0.199557433,-0.402399999,1.172633087,0.839944695,0.524294948,1.026897987,-0.767014988,NA,0.416594180788782,1
19.22,40.03,0.635539194,-0.286362047,-0.398886171,0.573864033,0.513850702,0.940411111,1.168644355,-0.892692685,NA,0.70046279722771,1
19.72,40.03,4.082238132,-0.000607275,0.098581921,1.216161513,-0.432410361,0.741144216,0.554410095,-1.328551761,0.307082355748962,0.342377830570729,1
22.72,40.03,0.959934366,1.874108391,1.262047249,2.148179972,6.918664369,1.215868289,1.263141934,-1.527935065,0.404391745794241,NA,1
23.22,40.03,1.483957386,1.456687339,0.794371132,2.049924958,2.073009615,1.245172244,1.357639513,-1.190223737,0.79772976402156,NA,1
23.72,40.03,1.324878959,0.68300302,0.301774275,1.910534025,0.04948484,1.73747869,1.404888302,-0.522936191,0.368552872110819,0.45663505402638,1
24.22,40.03,0.780663351,-0.103248407,0.064571456,1.422092439,-0.055401184,1.825390555,1.310390723,-0.066200145,NA,0.633352365576949,1
24.72,40.03,-0.402525435,-0.267418618,0.095509433,1.299670686,-0.200859064,0.957993484,1.215893145,0.012316845,NA,0.438205379116384,1
25.22,40.03,0.635539194,-0.182909696,0.158037459,1.570863961,0.15549017,1.766782645,1.263141934,-0.164271715,NA,0.620393846821888,1
25.72,40.03,0.780663351,-0.052293752,0.534882913,1.658206103,1.689200405,1.813668973,1.357639513,0.06685381,0.406166032538044,0.385760466535519,1
26.22,40.03,1.066376551,0.456523995,1.417264529,1.644626871,1.301713364,0.858360037,0.790654041,0.445170764,0.417125317636903,0.32817909735519,1
-0.28,39.53,3.392898338,3.066575784,1.308169195,2.14116529,0.368982609,0.870081619,0.88515162,-1.86126162,0.469398864050005,NA,1
0.22,39.53,-0.152277725,0.16212846,0.460730466,1.411715621,1.765455123,1.930884793,1.404888302,-0.430964074,0.405343876867841,0.373585671096276,1
0.72,39.53,-0.381237004,-0.234003703,-0.059457278,0.365466496,-0.26358646,1.22172908,1.263141934,-0.018608123,NA,0.404655784748714,1
1.22,39.53,-0.447709044,-0.35589046,-0.012042076,-0.157816688,-0.365892057,0.348471218,0.790654041,0.259262286,NA,NA,0
1.72,39.53,-0.406486077,-0.360640177,0.02388703,-0.164248066,-0.338234751,0.213673024,0.648907673,0.323723673,NA,NA,0
2.22,39.53,0.635539194,-0.264785429,0.026409044,0.210481687,0.269100481,1.790225809,1.452137091,0.205955482,NA,0.625271892912123,1
3.72,39.53,0.635539194,-0.15348652,-0.073896936,0.368649839,0.153947602,1.895720047,1.357639513,-0.066209781,NA,0.696269739492584,1
4.22,39.53,0.780663351,-0.284487646,-0.121622133,-0.094366785,-0.048844973,1.73747869,1.310390723,0.232679553,NA,0.554630656106869,1
4.72,39.53,-0.406486077,-0.382550008,-0.118800391,-0.22193422,-0.310357892,0.19022986,0.129170991,0.52681141,NA,NA,0
5.22,39.53,-0.516950774,-0.399345775,-0.148062167,-0.18770117,-0.435445559,-0.765079076,-0.768556006,0.561443912,NA,NA,0
5.72,39.53,-0.573828872,-0.400099471,-0.135783009,-0.183780812,-0.435445559,-0.917459643,-1.099297531,0.518429899,NA,NA,0
6.22,39.53,-0.607849412,-0.400311737,-0.112138702,-0.180301593,-0.435445559,-0.964345971,-1.193795109,0.480691894,NA,NA,0
6.72,39.53,-0.573828872,-0.400716015,-0.092244352,-0.181525025,-0.435445559,-0.89987727,-1.004799952,0.443393825,NA,NA,0
7.22,39.53,-0.516950774,-0.399870538,-0.062928449,-0.165128018,-0.432095562,-0.665445629,-0.296068113,0.411719134,NA,NA,0
7.72,39.53,-0.406486077,-0.378017766,0.016662094,-0.291068512,-0.366429258,0.184369069,0.459912516,0.255881967,NA,NA,0
8.22,39.53,0.635539194,-0.082354768,0.185787537,0.801244021,0.427908388,1.778504227,1.357639513,-0.984320183,NA,0.756954576225582,1
9.72,39.53,1.324878959,-0.272699464,0.003042932,-0.475759807,-0.114537029,1.573376541,1.168644355,-0.472063733,NA,0.559816716901114,1
10.22,39.53,-0.290761157,-0.377608048,-0.193085823,-0.361691192,-0.435133587,-0.220025511,-0.201570534,0.191669017,NA,NA,0
10.72,39.53,-0.472558431,-0.396790711,-0.237235538,-0.415185194,-0.435409317,-0.413431615,-0.343316902,0.182736941,NA,NA,0
11.22,39.53,-0.550125242,-0.400507916,-0.229397862,-0.434193077,-0.434452986,-0.894016479,-1.052048741,0.217528487,NA,NA,0
11.72,39.53,-0.592347323,-0.404848609,-0.224334342,-0.375940186,-0.435425021,-0.694749584,-0.721307216,0.216864737,NA,NA,0
12.22,39.53,-0.60657308,-0.407441984,-0.243747272,-0.352440217,-0.435210843,-0.981928344,-1.335541477,0.214367138,NA,NA,0
12.72,39.53,-0.584931257,-0.406459124,-0.251158928,-0.402165684,-0.434634814,-0.190721556,-0.012575377,0.2009289,NA,NA,0
13.22,39.53,-0.564422655,-0.406680302,-0.258866552,-0.515941372,-0.428306199,-0.870573315,-1.052048741,0.212111977,NA,NA,0
13.72,39.53,-0.543469549,-0.399419501,-0.251530264,-0.541496166,-0.430192487,-0.735775121,-0.768556006,0.188490299,NA,NA,0
14.22,39.53,-0.48692559,-0.394162267,-0.227854093,-0.464489257,-0.434475389,-0.225886302,-0.201570534,0.112369442,NA,NA,0
14.72,39.53,-0.447709044,-0.361732179,-0.2087544,-0.441390005,-0.233622993,0.102317995,0.412663727,0.050335555,NA,NA,0
15.22,39.53,-0.290761157,-0.32011932,-0.211382657,-0.359883255,0.047831563,0.881803201,1.074146777,-0.03934624,NA,NA,0
15.72,39.53,1.066376551,-0.182909696,-0.2341924,-0.22956154,0.185565189,1.667149197,1.404888302,-0.369474395,NA,0.629756981619581,1
17.22,39.53,0.635539194,-0.316497368,-0.354161279,0.022614831,-0.287831496,1.045905349,1.168644355,-0.559645553,NA,0.569086950314496,1
17.72,39.53,-0.385704947,-0.345735014,-0.3926479,0.158668272,-0.001782107,0.114039577,0.554410095,-0.562038031,NA,NA,0
18.22,39.53,0.865319125,-0.162461423,-0.395018666,1.032056261,0.46027264,0.881803201,0.932400409,-1.097103662,NA,0.635060425592135,1
18.72,39.53,-0.406486077,-0.231765301,-0.439506881,0.806172834,0.728649731,0.348471218,0.88515162,-0.68752257,NA,0.369588496939876,1
19.22,39.53,-0.381237004,-0.323654582,-0.410618379,0.528526383,-0.414495044,0.30158489,0.790654041,-0.686635911,NA,NA,0
19.72,39.53,0.865319125,-0.025844501,-0.210722693,0.877387635,-0.085776562,1.514768631,1.168644355,-1.246763439,NA,0.701625981409858,1
23.22,39.53,0.635539194,0.087809474,0.180347962,1.70450299,0.627877737,1.919163211,1.452137091,-0.467544763,NA,0.536130065697307,1
23.72,39.53,0.635539194,-0.258986649,0.011471617,0.785057156,-0.296525157,1.614402078,1.357639513,-0.075493817,NA,0.686566715035516,1
24.22,39.53,-0.406486077,-0.301738385,-0.083228297,0.740260871,-0.401949705,0.846638455,1.026897987,-0.042985512,NA,0.336176594815896,1
24.72,39.53,-0.406486077,-0.116481134,-0.095797836,1.640245458,0.589121672,1.069348513,1.168644355,-0.519215519,NA,0.47271244161763,1
25.22,39.53,0.704473162,0.81735654,-0.070382072,2.02452531,0.425899055,1.549933377,1.404888302,-1.09743101,0.47127833680264,0.373956047991198,1
25.72,39.53,-0.406486077,0.442826227,0.189295981,2.035589154,2.386350608,0.911107156,0.979649198,-1.218114644,0.505479724665134,NA,1
26.72,39.53,6.494927379,0.449622449,-0.869063538,-10.0869116,-0.43294704,-1.327715014,-1.477287845,-1.911424329,NA,NA,0
0.22,39.03,-0.297720848,-0.224749405,0.179698875,0.301252747,1.15798381,1.538211795,1.357639513,0.06984896,NA,0.473012487949257,1
0.72,39.03,-0.406486077,-0.341504389,0.056017714,-0.167552699,-0.351355297,0.483269411,0.979649198,0.281352643,NA,NA,0
1.22,39.03,0.704473162,-0.284276653,0.105253556,0.007135546,-0.141948127,1.73747869,1.357639513,0.313365978,NA,0.554544320374562,1
1.72,39.03,0.635539194,-0.249692074,0.078945027,-0.060597593,-0.225913461,1.766782645,1.357639513,0.360073933,NA,0.523827807824104,1
2.22,39.03,-0.406486077,-0.255201389,0.07934705,-0.054614,-0.015984655,1.239311453,1.404888302,0.279815536,NA,0.346456472468308,1
2.72,39.03,0.704473162,0.047670905,0.006283915,0.239776861,0.019157276,2.14187327,1.54663467,-0.407167297,NA,0.672034359375377,1
3.22,39.03,0.865319125,-0.321730182,-0.058380971,-0.053160986,0.168016376,1.503047049,1.215893145,0.00840608,NA,0.627877756470199,1
3.72,39.03,-0.406486077,-0.377297172,-0.068443526,-0.322070042,-0.364831535,0.172647487,0.459912516,0.649694242,NA,NA,0
4.22,39.03,-0.450693213,-0.379637309,-0.117140507,-0.32123875,-0.422537487,-0.618559301,-0.579560848,0.691876474,NA,NA,0
4.72,39.03,-0.48692559,-0.390620986,-0.155933784,-0.233289368,-0.423830197,-0.536508226,-0.579560848,0.651870989,NA,NA,0
5.22,39.03,-0.543469549,-0.39949288,-0.186207184,-0.232202404,-0.434548473,-0.858851733,-0.957551163,0.637570698,NA,NA,0
5.72,39.03,-0.584931257,-0.400452129,-0.188444631,-0.241893725,-0.434977371,-0.935042016,-1.14654632,0.580887378,NA,NA,0
6.22,39.03,-0.60847866,-0.400353982,-0.165338539,-0.241564089,-0.435137378,-0.976067553,-1.193795109,0.546864567,NA,NA,0
6.72,39.03,-0.574813249,-0.400213011,-0.132261455,-0.210107844,-0.434489468,-0.911598852,-1.052048741,0.495972413,NA,NA,0
7.22,39.03,-0.518704182,-0.399108278,-0.094200682,-0.2054909,-0.405977455,-0.688888793,-0.48506327,0.413208535,NA,NA,0
7.72,39.03,-0.406486077,-0.349404072,-0.020929521,-0.436713638,-0.08505637,0.430522292,0.790654041,0.136952764,NA,NA,0
8.22,39.03,0.780663351,0.341342258,0.100921521,0.66191698,-0.043382777,1.667149197,1.357639513,-1.015297148,NA,0.768961551699408,1
9.22,39.03,2.152086716,0.23615775,-0.013728368,-0.066176347,0.858683171,1.116234841,0.88515162,-1.531848315,0.321903064291416,0.429187442924601,1
9.72,39.03,0.780663351,-0.299707504,-0.090067329,-0.501939363,-0.309176793,1.485464676,1.263141934,-0.231779811,NA,0.504107719169606,1
10.22,39.03,-0.385704947,-0.379281062,-0.248527957,-0.403100857,-0.431430224,-0.395849242,-0.248819323,0.212699748,NA,NA,0
10.72,39.03,-0.499844007,-0.39854833,-0.266219408,-0.456791152,-0.434728014,-0.712331957,-0.626809638,0.236641885,NA,NA,0
11.22,39.03,-0.561050642,-0.396489093,-0.263573931,-0.475420245,-0.4331261,-0.624420092,-0.674058427,0.256463244,NA,NA,0
11.72,39.03,-0.585791082,-0.399841719,-0.263986272,-0.464787287,-0.433223352,-0.724053539,-0.768556006,0.233180991,NA,NA,0
12.22,39.03,-0.564422655,-0.402709049,-0.279561365,-0.500088859,-0.433311338,-0.753357494,-0.910302373,0.223409226,NA,NA,0
12.72,39.03,-0.555138646,-0.40370383,-0.284503114,-0.525064835,-0.421805542,-0.683028002,-0.626809638,0.208205702,NA,NA,0
13.22,39.03,-0.551403485,-0.407527631,-0.285932427,-0.542542182,-0.402542682,-0.923320434,-1.099297531,0.214789585,NA,NA,0
13.72,39.03,-0.543469549,-0.405661795,-0.279277255,-0.57634395,-0.404732678,-0.483761107,-0.343316902,0.199992279,NA,NA,0
14.22,39.03,-0.489173097,-0.404273847,-0.272700661,-0.602032543,-0.406449714,-0.202443138,-0.107072955,0.157991662,NA,NA,0
14.72,39.03,-0.450693213,-0.403868527,-0.281922219,-0.589348388,-0.398968178,-0.178999974,-0.154321745,0.187310933,NA,NA,0
15.22,39.03,-0.385704947,-0.38809636,-0.276556614,-0.525800515,-0.389848487,-0.0969489,-0.012575377,0.155858208,NA,NA,0
15.72,39.03,-0.152277725,-0.303386515,-0.218231777,-0.418142327,-0.191164287,0.834916872,0.83790283,-0.01378089,NA,NA,0
17.22,39.03,1.066376551,-0.21506826,-0.370130193,-0.081102037,-0.115821376,1.174842752,1.026897987,-0.768253852,NA,0.618773984880595,1
17.72,39.03,-0.297720848,-0.374049522,-0.430582235,-0.402015935,-0.418807028,-0.642002465,-0.48506327,-0.290575339,NA,NA,0
18.22,39.03,-0.450693213,-0.384660286,-0.451854108,-0.434996193,-0.42505221,-0.870573315,-0.957551163,-0.271707638,NA,NA,0
18.72,39.03,-0.48692559,-0.34309326,-0.466977087,-0.164101822,-0.416665185,-0.642002465,-0.815804795,-0.421373035,NA,NA,0
19.22,39.03,-0.406486077,-0.329606948,-0.463845392,-0.008330727,-0.431788324,-0.343102123,-0.107072955,-0.474976809,NA,NA,0
19.72,39.03,0.635539194,-0.348605353,-0.423223379,-0.006742499,-0.418319967,0.237116188,0.412663727,-0.449868548,NA,NA,0
20.22,39.03,0.780663351,-0.19177916,-0.365011232,0.843236604,0.17322737,0.577042068,0.412663727,-1.037947422,NA,0.527142583928582,1
20.72,39.03,5.047313825,1.166811547,-0.337677027,0.719762494,-0.324300052,0.049570876,-0.390565691,-1.8235934,0.30864624221715,NA,1
23.22,39.03,0.959934366,0.449622449,0.122406821,1.71210647,1.741004192,1.925024002,1.357639513,-0.628755455,0.576327714893601,NA,1
23.72,39.03,0.635539194,-0.255201389,-0.09089418,1.181071514,-0.306069474,1.520629422,1.357639513,-0.233134202,NA,0.668815307574828,1
24.22,39.03,0.635539194,0.007921336,-0.178523009,1.712528588,-0.302066996,1.73747869,1.357639513,-0.632407418,NA,0.579820843864462,1
24.72,39.03,-0.406486077,-0.217246014,-0.231780583,1.576146765,0.097385164,0.834916872,1.121395566,-0.662438763,NA,0.45973618137366,1
25.22,39.03,-0.406486077,-0.120958979,-0.264049296,1.72745744,0.283536962,0.911107156,1.121395566,-0.864987948,NA,0.454968281162064,1
25.72,39.03,0.704473162,0.041566573,-0.201021044,1.788798112,3.044567673,1.684731571,1.49938588,-1.028307223,0.498573100653717,NA,1
26.72,39.03,1.324878959,2.526997839,0.781036383,2.039499093,2.324984073,0.928689529,0.979649198,-2.113685621,0.660575011308139,NA,1
0.22,38.53,0.865319125,0.456523995,0.428578427,0.744488687,2.473167245,2.323557792,1.54663467,-0.599314129,0.488184931988498,0.313442725053672,1
0.72,38.53,-0.410355664,-0.267935858,0.271846724,-0.129355427,0.61716979,1.251033035,1.357639513,0.321085065,NA,0.372147946734695,1
1.22,38.53,0.704473162,0.265047252,0.124002087,0.549133578,-0.02904064,2.048100614,1.54663467,-0.298402353,NA,0.70098308974347,1
1.72,38.53,0.635539194,-0.136103723,0.019056678,-0.008622416,0.135473544,1.977771122,1.404888302,0.259135123,NA,0.576087285302402,1
2.22,38.53,-0.410355664,-0.315827468,0.033697269,-0.270989321,-0.296958367,0.676675515,0.979649198,0.613230889,NA,NA,0
2.72,38.53,-0.450693213,-0.370237295,0.009353981,-0.281965941,-0.350306347,0.47740862,0.601658884,0.649652203,NA,NA,0
3.22,38.53,-0.450693213,-0.395096632,-0.028255126,-0.289692442,-0.413810472,-0.483761107,-0.343316902,0.715034367,NA,NA,0
3.72,38.53,-0.489173097,-0.393670953,-0.094886169,-0.302855843,-0.433485544,-0.606837719,-0.248819323,0.731231244,NA,NA,0
4.22,38.53,-0.544837168,-0.390095876,-0.140964608,-0.291895178,-0.43504857,-0.647863256,-0.48506327,0.726891612,NA,NA,0
4.72,38.53,-0.565519107,-0.396302637,-0.181671004,-0.248392978,-0.434254532,-0.806104613,-0.674058427,0.712683557,NA,NA,0
5.22,38.53,-0.585791082,-0.399448899,-0.206271016,-0.244969274,-0.434310047,-0.911598852,-1.052048741,0.685375696,NA,NA,0
5.72,38.53,-0.607849412,-0.400056763,-0.216756167,-0.243702836,-0.433901265,-1.01709309,-1.241043898,0.639160265,NA,NA,0
6.22,38.53,-0.605272428,-0.400142063,-0.203310456,-0.239308988,-0.433967129,-0.987789135,-1.193795109,0.595026845,NA,NA,0
6.72,38.53,-0.585791082,-0.400170419,-0.183486052,-0.230735604,-0.429687256,-0.946763598,-1.193795109,0.536614094,NA,NA,0
7.22,38.53,-0.544837168,-0.400353982,-0.160053353,-0.216994843,-0.423445202,-0.876434106,-0.957551163,0.486897937,NA,NA,0
7.72,38.53,-0.489173097,-0.391618429,-0.113255368,-0.30588188,-0.314941454,-0.120392064,-0.059824166,0.32619843,NA,NA,0
8.22,38.53,-0.410355664,-0.31936111,-0.056010855,-0.11957059,-0.120766448,0.547738112,0.83790283,-0.359882322,NA,NA,0
8.72,38.53,0.704473162,-0.110939181,-0.05838092,-0.300472437,0.587016272,1.497186258,1.121395566,-0.752265272,NA,0.644691988208373,1
9.22,38.53,-0.410355664,-0.281698556,-0.1367202,-0.461980392,0.845974175,0.735283425,1.026897987,-0.29769426,NA,NA,0
9.72,38.53,-0.447709044,-0.345422518,-0.210879058,-0.51892526,-0.116229837,0.289863308,0.790654041,0.02870725,NA,NA,0
10.22,38.53,-0.489173097,-0.38682392,-0.261785976,-0.436688002,-0.428330506,-0.143835228,0.129170991,0.142136491,NA,NA,0
10.72,38.53,-0.544837168,-0.376058528,-0.269736763,-0.466573727,-0.388678479,-0.079366527,-0.107072955,0.178952305,NA,NA,0
11.22,38.53,-0.584931257,-0.358128167,-0.2678238,-0.450009326,-0.433384522,-0.196582347,-0.343316902,0.239142474,NA,NA,0
11.72,38.53,-0.54618617,-0.376524148,-0.270471505,-0.435326976,-0.410442486,-0.15555681,-0.296068113,0.261286567,NA,NA,0
12.22,38.53,-0.489173097,-0.381960084,-0.280469283,-0.457106644,-0.300691373,-0.249329466,-0.390565691,0.199339776,NA,NA,0
12.72,38.53,-0.450693213,-0.381509858,-0.298317168,-0.478995408,-0.382572465,-0.261051048,-0.201570534,0.190522664,NA,NA,0
13.22,38.53,-0.447709044,-0.386292445,-0.30433449,-0.502324193,-0.191497076,0.049570876,0.034673412,0.209552978,NA,NA,0
13.72,38.53,-0.421448495,-0.388686979,-0.296988171,-0.510197566,-0.378298929,-0.313798168,-0.296068113,0.197115783,NA,NA,0
14.22,38.53,-0.410355664,-0.388873088,-0.29878901,-0.517784436,-0.413228828,0.01440613,0.034673412,0.164651121,NA,NA,0
14.72,38.53,0.635539194,-0.379183147,-0.299763942,-0.50202485,-0.326051544,0.371914382,0.554410095,0.110436171,NA,NA,0
15.22,38.53,-0.410355664,-0.363418619,-0.291249151,-0.499621651,-0.401445216,0.325028054,0.696156462,0.12626911,NA,NA,0
15.72,38.53,0.704473162,-0.302732008,-0.192026382,-0.473819234,0.190337358,1.315501736,1.026897987,0.002012308,NA,0.472714670347888,1
16.72,38.53,1.066376551,-0.208738467,-0.256194657,-0.105879614,0.088315834,1.473743094,1.215893145,-0.811616094,NA,0.669555439422468,1
17.22,38.53,0.635539194,-0.352059946,-0.358748982,-0.32418839,-0.245343769,0.629789187,0.743405252,-0.470207441,NA,0.32635378527139,1
17.72,38.53,-0.385704947,-0.381052571,-0.413135369,-0.507772981,-0.431212857,-0.724053539,-0.674058427,-0.20034819,NA,NA,0
18.22,38.53,-0.499844007,-0.396336664,-0.421668443,-0.568954096,-0.433825775,-0.935042016,-1.052048741,-0.176188384,NA,NA,0
18.72,38.53,-0.544837168,-0.398035952,-0.437838053,-0.53945177,-0.434327155,-0.741635912,-0.863053584,-0.203130314,NA,NA,0
19.22,38.53,-0.489173097,-0.377158053,-0.460778482,-0.459127333,-0.435445559,-0.847130151,-1.193795109,-0.270314114,NA,NA,0
19.72,38.53,-0.450693213,-0.372599306,-0.448528223,-0.343873576,-0.43476596,-0.852990942,-0.910302373,-0.254212032,NA,NA,0
20.22,38.53,-0.410355664,-0.381870618,-0.424537947,-0.322019189,-0.276450369,-0.688888793,-0.910302373,-0.066987361,NA,NA,0
20.72,38.53,0.959934366,0.477886032,-0.330154783,0.444155309,0.269703706,0.834916872,0.554410095,-1.171239733,NA,0.579010612026335,1
24.72,38.53,0.635539194,-0.177637068,-0.272013714,1.588013955,-0.201741649,1.608541287,1.404888302,-0.826605626,NA,0.601422565478033,1
25.22,38.53,-0.410355664,-0.152772176,-0.312267129,1.665255762,-0.226112256,0.676675515,1.121395566,-0.914630072,NA,0.427867975677677,1
25.72,38.53,0.635539194,-0.000607275,-0.291027272,1.710827056,-0.040729747,1.520629422,1.452137091,-1.061726236,NA,0.564903518233841,1
26.22,38.53,0.780663351,0.024135859,-0.177566128,1.862591197,3.126897779,1.643706033,1.452137091,-0.838681493,0.492712914200491,NA,1
26.72,38.53,1.066376551,1.166811547,0.53871851,1.954569562,5.821323342,1.139678006,1.121395566,-1.898384058,0.435759825212583,NA,1
-0.28,38.03,0.635539194,0.076012843,0.988752717,0.560126964,2.808811812,2.411469657,1.641132248,-0.378888844,0.420366670291016,0.325925833580206,1
0.22,38.03,-0.385704947,-0.177037885,0.619418656,0.128829294,1.689049002,1.614402078,1.404888302,0.234467309,NA,0.396913402035442,1
0.72,38.03,-0.489173097,-0.337526654,0.303125582,-0.217739265,-0.142677625,1.004879812,1.215893145,0.62699379,NA,NA,0
1.22,38.03,-0.450693213,-0.360473743,0.150790786,-0.249205478,-0.318700272,0.612206814,0.743405252,0.699943054,NA,NA,0
1.72,38.03,-0.450693213,-0.366584325,0.054687922,-0.238465337,-0.385264885,0.055431667,-0.012575377,0.759881991,NA,NA,0
2.22,38.03,-0.489173097,-0.384849405,0.020479515,-0.234222922,-0.416196617,-0.44273557,-0.48506327,0.763902761,NA,NA,0
2.72,38.03,-0.54618617,-0.398867887,0.019980067,-0.241335482,-0.428552787,-0.665445629,-0.296068113,0.749453462,NA,NA,0
3.22,38.03,-0.556351544,-0.398913141,0.014524169,-0.259024445,-0.430939654,-0.78852224,-0.768556006,0.730939025,NA,NA,0
3.72,38.03,-0.565519107,-0.398670667,-0.02648943,-0.271866019,-0.423858576,-0.770939867,-0.674058427,0.733076861,NA,NA,0
4.22,38.03,-0.586641641,-0.398532937,-0.082155689,-0.276469473,-0.433024236,-0.870573315,-0.957551163,0.728558524,NA,NA,0
4.72,38.03,-0.599099254,-0.399033395,-0.135247071,-0.26539171,-0.432538519,-0.946763598,-1.193795109,0.73708648,NA,NA,0
