"longitude","latitude","environment.2017_land_distance_inv","environment.2017_mean_depth_inv","environment.2017_net_primary_production","environment.2017_sea.bottom_dissolved_oxygen","fishing.activity.2017_total_fishing","species.richness.2017","stocks.richness.2017","thermohalinity_2017","distance_class_interpretation","classification"
18.22,32.53,-0.610331808,-0.384112607,-0.399640359,-0.368527359,-0.409052286,-0.889599087,-0.896862741,0.708630849,3.50388830130366e-05,0
18.72,32.53,-0.574813249,-0.382579175,-0.400851495,-0.342742176,-0.420003125,-0.852691627,-0.896862741,0.669932421,3.444050304896e-05,0
19.22,32.53,-0.516950774,-0.367428529,-0.398054401,-0.268134921,-0.412060104,-0.797330438,-0.617387608,0.674524023,3.66015529115115e-05,0
19.72,32.53,-0.406486077,-0.322095803,-0.385787801,-0.060844075,-0.268979966,-0.61279314,-0.431070853,0.547199554,3.73361858675734e-05,0
20.22,32.53,-0.152277725,-0.239744728,-0.356884283,0.446459313,-0.35328226,-0.594339411,-0.57080842,-0.030432076,3.67618673388674e-05,0
23.22,32.53,0.572871917,-0.134492166,-0.369011854,0.763922231,-0.419071285,-0.243718545,-0.291333287,-0.498253055,4.68508705042407e-05,0
23.72,32.53,-0.406486077,-0.351650922,-0.374617651,-0.065455631,-0.420652325,-0.735818005,-0.710545986,0.189241445,3.34593436196521e-05,0
24.22,32.53,-0.414137322,-0.390073769,-0.378812469,-0.233261885,-0.420652325,-0.809632924,-0.850283552,0.321750541,3.2687179943751e-05,0
24.72,32.53,-0.414137322,-0.393785303,-0.382421466,-0.288743433,-0.420652325,-0.785027951,-0.896862741,0.4285525,3.25206773514048e-05,0
25.22,32.53,-0.444663381,-0.392953715,-0.381084403,-0.334689721,-0.420652325,-0.85884287,-0.896862741,0.516323054,3.31383970590265e-05,0
25.72,32.53,-0.505826704,-0.396556454,-0.378760374,-0.345669921,-0.420652325,-0.864994114,-0.94344193,0.590299817,3.33803721163069e-05,0
26.22,32.53,-0.540676958,-0.398928303,-0.376992287,-0.34122059,-0.420652325,-0.85884287,-0.94344193,0.613848111,3.36103867432997e-05,0
26.72,32.53,-0.550125242,-0.40094923,-0.37345664,-0.33056582,-0.420652325,-0.846540384,-0.94344193,0.651961939,3.37502061241638e-05,0
27.22,32.53,-0.570805444,-0.403030226,-0.370246002,-0.3277786,-0.420652325,-0.85884287,-0.94344193,0.649869371,3.38872196658521e-05,0
27.72,32.53,-0.592347323,-0.403833342,-0.36690641,-0.343276358,-0.420652325,-0.821935411,-0.94344193,0.649330742,3.38480008114529e-05,0
28.22,32.53,-0.597651582,-0.402771201,-0.366947076,-0.363178986,-0.420652325,-0.846540384,-0.94344193,0.647744729,3.39756568587035e-05,0
28.72,32.53,-0.601217489,-0.400339862,-0.360267526,-0.370774557,-0.420652325,-0.852691627,-0.896862741,0.663433784,3.44789947342462e-05,0
29.22,32.53,-0.601217489,-0.396573236,-0.345518175,-0.4058653,-0.420652325,-0.852691627,-0.896862741,0.644574077,3.43979470589869e-05,0
29.72,32.53,-0.592347323,-0.391659979,-0.343650541,-0.475185378,-0.420652325,-0.85884287,-0.896862741,0.632893996,3.43744084849013e-05,0
30.22,32.53,-0.570805444,-0.384606005,-0.352576016,-0.537218246,-0.420652325,-0.85884287,-0.94344193,0.653607416,3.402905088617e-05,0
30.72,32.53,-0.550125242,-0.382579175,-0.333316729,-0.577169102,-0.420652325,-0.846540384,-0.896862741,0.69494195,3.45234639722871e-05,0
31.22,32.53,-0.540676958,-0.375143723,-0.284518178,-0.601120515,-0.420559021,-0.828086654,-0.94344193,0.784525461,3.45020501167923e-05,0
31.72,32.53,-0.550125242,-0.364436547,-0.273769517,-0.612246657,-0.420624931,-0.821935411,-0.896862741,0.889103775,3.56929345734751e-05,0
32.22,32.53,-0.570805444,-0.357654445,-0.293149742,-0.596892976,-0.420589429,-0.85884287,-0.94344193,0.994763934,3.61915560322146e-05,0
32.72,32.53,-0.592347323,-0.353593725,-0.296981488,-0.590364947,-0.420652325,-0.889599087,-0.896862741,1.057258009,3.74417729943587e-05,0
33.22,32.53,-0.574813249,-0.357114868,-0.283214194,-0.589376311,-0.420652325,-0.846540384,-0.850283552,1.111899572,3.80369263861885e-05,0
33.72,32.53,-0.516950774,-0.363981807,-0.273419477,-0.591241402,-0.420652325,-0.662003086,-0.617387608,1.168488033,3.97083180668084e-05,0
34.22,32.53,-0.406486077,-0.3606955,-0.196529117,-0.593528881,-0.420652325,-0.108391194,0.314196167,1.191765844,4.65849311579745e-05,0
34.72,32.53,0.572871917,-0.278807962,0.572008633,-0.416472485,-0.302169586,1.909216593,1.664992642,0.042342182,0.999600317980485,1
15.72,32.03,-0.406486077,0.380166142,-0.390541868,1.614623524,-0.367114532,-0.748120492,-0.524229231,-0.625966207,6.03764997699259e-05,0
16.22,32.03,-0.501871476,-0.225151599,-0.400362423,0.239526154,-0.239749523,-0.766574222,-0.524229231,0.632837696,3.81509472954583e-05,0
16.72,32.03,-0.540676958,-0.338797937,-0.402516334,-0.180015868,-0.420524021,-0.8772966,-0.850283552,0.78128756,3.53226398069191e-05,0
17.22,32.03,-0.540676958,-0.365083994,-0.402824645,-0.287945259,-0.420652325,-0.864994114,-0.803704363,0.759319384,3.55957992845537e-05,0
17.72,32.03,-0.550125242,-0.372639352,-0.402831116,-0.327094894,-0.420457752,-0.852691627,-0.803704363,0.738428382,3.54962600088908e-05,0
18.22,32.03,-0.570805444,-0.373702419,-0.4026557,-0.332014307,-0.42063618,-0.864994114,-0.896862741,0.718534,3.47068000223284e-05,0
18.72,32.03,-0.558731015,-0.368208266,-0.399359448,-0.290729556,-0.42055093,-0.85884287,-0.850283552,0.69372234,3.4892596123073e-05,0
19.22,32.03,-0.497782171,-0.343175435,-0.388342251,-0.110755666,-0.420224159,-0.828086654,-0.710545986,0.645910089,3.54592600094673e-05,0
19.72,32.03,-0.335361928,-0.207805144,-0.350829651,0.79842269,-0.419517283,-0.569734438,-0.431070853,-0.098314059,4.33306361940188e-05,0
24.22,32.03,0.572871917,-0.01516846,-0.379824236,1.151689286,-0.420652325,-0.489768275,-0.57080842,-0.497807591,4.43107700615524e-05,0
24.72,32.03,0.515654007,-0.294545639,-0.382852932,0.070137496,-0.420652325,-0.545129465,-0.617387608,-0.222656024,3.04908157729391e-05,0
25.22,32.03,-0.152277725,-0.368569489,-0.381058131,-0.12936814,-0.420652325,-0.692759303,-0.617387608,0.472431278,3.3136670751063e-05,0
25.72,32.03,-0.406486077,-0.397397996,-0.380968664,-0.349903655,-0.420652325,-0.797330438,-0.850283552,0.619797208,3.34234206217602e-05,0
26.22,32.03,-0.414137322,-0.40211438,-0.381645334,-0.349672937,-0.420652325,-0.791179195,-0.850283552,0.661942353,3.36114424984905e-05,0
26.72,32.03,-0.444663381,-0.404737384,-0.378612917,-0.349278768,-0.420652325,-0.797330438,-0.803704363,0.678085372,3.42581738542945e-05,0
27.22,32.03,-0.501871476,-0.404512733,-0.37590292,-0.352675675,-0.420652325,-0.778876708,-0.803704363,0.693670896,3.45843941866393e-05,0
27.72,32.03,-0.540676958,-0.403656493,-0.375897469,-0.357291846,-0.420652325,-0.834237897,-0.94344193,0.699428645,3.38603479099001e-05,0
28.22,32.03,-0.540676958,-0.401500729,-0.374416413,-0.361180704,-0.420652325,-0.828086654,-0.94344193,0.702322302,3.38504228271925e-05,0
28.72,32.03,-0.550125242,-0.397219294,-0.365927148,-0.384653286,-0.420652325,-0.852691627,-0.94344193,0.719323942,3.40864222741852e-05,0
29.22,32.03,-0.550125242,-0.387952612,-0.358911838,-0.446933293,-0.420652325,-0.840389141,-0.896862741,0.694189179,3.43620043484216e-05,0
29.72,32.03,-0.540676958,-0.374240724,-0.363737087,-0.482103281,-0.420652325,-0.852691627,-0.94344193,0.735745452,3.42154880542883e-05,0
30.22,32.03,-0.501871476,-0.338976986,-0.36637903,-0.441788707,-0.420620034,-0.741969249,-0.663966797,0.656531067,3.57682173854754e-05,0
30.72,32.03,-0.444663381,-0.308558565,-0.357316906,-0.324475622,-0.42037609,-0.643549357,-0.524229231,0.514961053,3.56944875499403e-05,0
31.22,32.03,-0.414137322,-0.274865412,-0.338586939,0.108979338,-0.41877711,-0.637398113,-0.524229231,0.42818344,3.57632415063909e-05,0
31.72,32.03,-0.444663381,-0.280377274,-0.319898307,-0.318706321,-0.420602812,-0.662003086,-0.431070853,0.610376241,3.74469459355086e-05,0
32.22,32.03,-0.501871476,-0.305786836,-0.298799841,-0.553157846,-0.420484733,-0.698910546,-0.431070853,0.843895821,3.97316403529572e-05,0
32.72,32.03,-0.540676958,-0.310344078,-0.289215449,-0.571538185,-0.420565461,-0.785027951,-0.57080842,0.954056368,3.96090106227313e-05,0
33.22,32.03,-0.540676958,-0.325974233,-0.280151285,-0.608057367,-0.42063008,-0.754271735,-0.524229231,1.079218133,4.08705336422475e-05,0
33.72,32.03,-0.497782171,-0.341674063,-0.265416297,-0.62124123,-0.420652325,-0.514373248,-0.337912476,1.190570827,4.18877082833955e-05,0
34.22,32.03,-0.335361928,-0.335844844,0.026731518,-0.540661212,-0.350063363,0.894261456,1.199200754,1.146046322,0.0789493253217727,0
34.72,32.03,0.959934366,0.037580968,1.275882857,0.811068415,0.33244888,1.503234538,1.478675887,-0.953254425,0.999599479777545,1
15.72,31.53,0.572871917,1.785077991,-0.364677578,2.203790516,-0.420652325,-0.741969249,-0.710545986,-1.69494984,0.985557728129901,0
16.22,31.53,-0.406486077,0.232222608,-0.3881302,1.48385657,-0.420652325,-0.809632924,-0.710545986,-0.121201164,4.85268982970604e-05,0
16.72,31.53,-0.414137322,-0.222304987,-0.39754115,0.295633002,-0.396278185,-0.797330438,-0.57080842,0.636681112,3.66657861760847e-05,0
17.22,31.53,-0.414137322,-0.292297399,-0.400460275,0.030253628,-0.42043452,-0.729666762,-0.431070853,0.664943924,3.78182452555539e-05,0
17.72,31.53,-0.444663381,-0.331698708,-0.401159104,-0.103559962,-0.420574234,-0.772725465,-0.663966797,0.692696305,3.56592496364661e-05,0
18.22,31.53,-0.501871476,-0.352599523,-0.39913007,-0.216638673,-0.420652325,-0.791179195,-0.617387608,0.682558721,3.64909431830235e-05,0
18.72,31.53,-0.539251145,-0.347568328,-0.395855979,-0.210041334,-0.420652325,-0.803481681,-0.663966797,0.672783499,3.62433487820294e-05,0
19.22,31.53,-0.438379638,-0.292297399,-0.382776875,0.091639628,-0.420652325,-0.643549357,-0.384491664,0.433357918,3.7431350230637e-05,0
19.72,31.53,0.515654007,0.74033388,-0.35400065,1.754787542,-0.420652325,-0.440558329,-0.431070853,-1.69806466,0.00885690386112842,0
25.22,31.53,0.865319125,-0.069721456,-0.371661491,0.472449522,-0.420652325,-0.551280708,-0.524229231,-0.942854423,3.6383954480799e-05,0
26.72,31.53,0.515654007,-0.361678244,-0.373457648,0.10262307,-0.420652325,-0.692759303,-0.524229231,0.466350399,3.08265082499199e-05,0
27.22,31.53,-0.406486077,-0.38714776,-0.371899154,-0.295212698,-0.420652325,-0.772725465,-0.757125175,0.813082017,3.50741817792059e-05,0
27.72,31.53,-0.414137322,-0.393670953,-0.372091614,-0.352623297,-0.420652325,-0.711213032,-0.850283552,0.772408731,3.37937458234784e-05,0
28.22,31.53,-0.414137322,-0.392295273,-0.373720071,-0.385509422,-0.420652325,-0.760422978,-0.850283552,0.739415273,3.38599392674985e-05,0
28.72,31.53,-0.444663381,-0.385435741,-0.373713816,-0.423074509,-0.420652325,-0.754271735,-0.803704363,0.737362395,3.44484820713789e-05,0
29.22,31.53,-0.444663381,-0.368793445,-0.369320729,-0.401429417,-0.420652325,-0.834237897,-0.850283552,0.712604974,3.42467136791753e-05,0
29.72,31.53,-0.414137322,-0.314740674,-0.353814321,-0.097992549,-0.420652325,-0.655851843,-0.57080842,0.485370665,3.50609009536983e-05,0
30.22,31.53,-0.406486077,0.19524986,-0.333863322,1.147506114,-0.420652325,-0.594339411,-0.57080842,-0.978428009,6.42998742052573e-05,0
30.72,31.53,0.515654007,3.417301495,-0.317956268,1.306331243,-0.420652325,-0.335987194,-0.337912476,-1.881639096,0.999201135366259,0
31.72,31.53,0.515654007,1.702642542,-0.316885562,1.40763655,-0.420652325,-0.274474762,-0.431070853,-1.381107104,0.99801272899011,0
32.22,31.53,-0.406486077,0.970775826,-0.313255758,1.273306232,-0.420652325,-0.360592167,-0.337912476,-1.380539347,0.000452421070161031,0
32.72,31.53,-0.414137322,0.12390156,-0.304984016,0.743208624,-0.420652325,-0.520524492,-0.524229231,-0.574856067,5.49403917580357e-05,0
33.22,31.53,-0.414137322,-0.132863596,-0.300151098,0.179940255,-0.420587097,-0.471314546,-0.337912476,0.391543914,3.91601876363521e-05,0
33.72,31.53,-0.406486077,-0.236555295,-0.282656741,0.108748192,-0.420604229,-0.434407086,-0.244754098,0.506459914,3.98406474813617e-05,0
34.22,31.53,0.515654007,-0.188525608,0.082117914,0.412829311,-0.246285338,1.269487294,1.106042377,-0.049189141,0.999618871662564,1
17.72,31.03,0.463204246,0.592706893,-0.383040681,1.522854206,-0.420652325,-0.618944384,-0.524229231,-0.684647417,7.19251122637856e-05,0
18.22,31.03,-0.410355664,-0.140838046,-0.383008985,0.576399483,-0.420652325,-0.692759303,-0.524229231,0.092354276,3.89214544397189e-05,0
18.72,31.03,-0.444663381,-0.302402382,-0.389806055,0.049496265,-0.420652325,-0.692759303,-0.431070853,0.641425527,3.77895963913392e-05,0
19.22,31.03,-0.499844007,-0.295462411,-0.382957212,0.063556322,-0.420652325,-0.717364276,-0.384491664,0.619017445,3.87376532451046e-05,0
19.72,31.03,-0.335361928,0.002765026,-0.352083182,1.478552599,-0.420652325,-0.680456816,-0.617387608,-0.899754389,5.56236134673583e-05,0
28.72,31.03,0.572871917,-0.309159138,-0.347552749,0.161346111,-0.420652325,-0.323684708,-0.15159572,0.179441068,3.31537275225974e-05,0
29.22,31.03,-0.152277725,-0.252487067,-0.347788063,0.369129197,-0.420652325,-0.465163302,-0.244754098,0.001255096,3.97778587447014e-05,0
18.72,30.53,0.515654007,0.216929371,-0.363260724,1.451615109,-0.420652325,-0.575885681,-0.431070853,-0.819419106,5.38785327394387e-05,0
19.22,30.53,-0.410355664,-0.150607385,-0.362525438,0.588060362,-0.420652325,-0.6497006,-0.291333287,0.337653709,4.07373960784776e-05,0
19.72,30.53,0.572871917,0.273760004,-0.317419189,1.525365677,-0.420652325,-0.551280708,-0.431070853,-1.026629454,6.32238254230563e-05,0
